
 NS = 8   NO. FOURIER MODES = 288   FTOLV = 1.000e-11   NITER = 4000

 ITER |    FSQR     FSQZ     FSQL    |    fsqr     fsqz      fsql   |   DELT   |  RAX(v=0) |    W_MHD   |   <BETA>   |  <M>  |  DELBSQ
  620 | 1.46e-10  5.67e-11  2.79e-10 | 9.95e-14  8.23e-14  4.57e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.359e-03
  625 | 1.21e-10  5.10e-11  2.64e-10 | 9.28e-14  7.73e-14  4.00e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.360e-03
  630 | 1.17e-10  4.88e-11  2.51e-10 | 8.89e-14  7.45e-14  3.55e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.360e-03
  635 | 1.20e-10  4.92e-11  2.35e-10 | 8.42e-14  7.44e-14  3.47e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.360e-03
  640 | 1.08e-10  4.40e-11  2.20e-10 | 7.72e-14  6.92e-14  3.54e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.360e-03
  645 | 1.05e-10  4.24e-11  2.13e-10 | 7.45e-14  6.33e-14  3.58e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.360e-03
  650 | 1.01e-10  4.14e-11  2.08e-10 | 7.19e-14  5.67e-14  3.34e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.360e-03
  655 | 9.18e-11  3.78e-11  2.02e-10 | 6.97e-14  5.43e-14  2.93e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.360e-03
  660 | 8.87e-11  3.78e-11  1.95e-10 | 6.93e-14  5.43e-14  2.69e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.361e-03
  665 | 8.86e-11  3.65e-11  1.87e-10 | 6.65e-14  5.56e-14  2.60e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.361e-03
  670 | 8.54e-11  3.43e-11  1.78e-10 | 6.18e-14  5.37e-14  2.64e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.361e-03
  675 | 8.39e-11  3.39e-11  1.73e-10 | 6.05e-14  4.94e-14  2.62e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.361e-03
  680 | 8.13e-11  3.24e-11  1.70e-10 | 5.88e-14  4.56e-14  2.44e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9951e-02 | 1.537 | 1.361e-03
  685 | 7.55e-11  3.06e-11  1.65e-10 | 5.76e-14  4.29e-14  2.23e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.537 | 1.361e-03
  690 | 7.26e-11  3.03e-11  1.59e-10 | 5.58e-14  4.30e-14  2.09e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.537 | 1.361e-03
  695 | 7.27e-11  2.95e-11  1.52e-10 | 5.28e-14  4.44e-14  2.02e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.537 | 1.361e-03
  700 | 7.00e-11  2.79e-11  1.45e-10 | 4.97e-14  4.20e-14  1.97e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.537 | 1.361e-03
  705 | 6.92e-11  2.67e-11  1.40e-10 | 4.75e-14  3.88e-14  1.88e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.537 | 1.361e-03
  710 | 6.82e-11  2.62e-11  1.38e-10 | 4.61e-14  3.49e-14  1.79e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  715 | 6.23e-11  2.46e-11  1.33e-10 | 4.40e-14  3.34e-14  1.66e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  720 | 5.95e-11  2.39e-11  1.27e-10 | 4.20e-14  3.19e-14  1.58e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.360e-03
  725 | 5.93e-11  2.36e-11  1.19e-10 | 3.81e-14  3.41e-14  1.48e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.360e-03
  730 | 5.64e-11  2.21e-11  1.12e-10 | 3.60e-14  3.17e-14  1.38e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  735 | 5.48e-11  2.10e-11  1.08e-10 | 3.39e-14  2.85e-14  1.31e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  740 | 5.38e-11  2.01e-11  1.05e-10 | 3.21e-14  2.60e-14  1.25e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  745 | 4.86e-11  1.92e-11  1.01e-10 | 3.02e-14  2.45e-14  1.19e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  750 | 4.60e-11  1.84e-11  9.42e-11 | 2.88e-14  2.33e-14  1.10e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  755 | 4.60e-11  1.82e-11  8.73e-11 | 2.58e-14  2.49e-14  1.00e-13 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  760 | 4.26e-11  1.72e-11  8.10e-11 | 2.46e-14  2.31e-14  9.35e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  765 | 4.04e-11  1.57e-11  7.70e-11 | 2.26e-14  2.06e-14  8.91e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  770 | 4.05e-11  1.53e-11  7.49e-11 | 2.11e-14  1.86e-14  8.63e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  775 | 3.59e-11  1.45e-11  7.08e-11 | 2.00e-14  1.72e-14  8.04e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  780 | 3.30e-11  1.37e-11  6.58e-11 | 1.90e-14  1.69e-14  7.23e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  785 | 3.44e-11  1.42e-11  6.08e-11 | 1.71e-14  1.82e-14  6.51e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  790 | 3.13e-11  1.30e-11  5.60e-11 | 1.61e-14  1.63e-14  6.12e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.536 | 1.361e-03
  795 | 2.83e-11  1.18e-11  5.26e-11 | 1.45e-14  1.53e-14  6.00e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.361e-03
  800 | 2.97e-11  1.15e-11  5.10e-11 | 1.39e-14  1.29e-14  5.76e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.361e-03
  805 | 2.61e-11  1.06e-11  4.83e-11 | 1.32e-14  1.13e-14  5.23e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.361e-03
  810 | 2.33e-11  1.04e-11  4.46e-11 | 1.25e-14  1.18e-14  4.66e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.361e-03
  815 | 2.45e-11  1.07e-11  4.19e-11 | 1.13e-14  1.25e-14  4.24e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.361e-03
  820 | 2.22e-11  9.72e-12  3.85e-11 | 1.02e-14  1.15e-14  4.07e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.361e-03
  825 | 2.01e-11  8.65e-12  3.59e-11 | 9.39e-15  1.02e-14  4.03e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.361e-03
  830 | 2.09e-11  8.52e-12  3.50e-11 | 8.97e-15  8.35e-15  3.81e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.361e-03
  835 | 1.83e-11  8.02e-12  3.33e-11 | 8.57e-15  7.61e-15  3.43e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  840 | 1.65e-11  7.54e-12  3.12e-11 | 8.13e-15  7.62e-15  3.05e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  845 | 1.77e-11  7.92e-12  2.96e-11 | 7.33e-15  8.31e-15  2.85e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  850 | 1.58e-11  7.11e-12  2.74e-11 | 6.61e-15  7.46e-15  2.77e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  855 | 1.44e-11  6.27e-12  2.58e-11 | 6.05e-15  6.42e-15  2.73e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  860 | 1.50e-11  6.42e-12  2.53e-11 | 5.78e-15  5.63e-15  2.60e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  865 | 1.32e-11  5.86e-12  2.42e-11 | 5.56e-15  5.05e-15  2.32e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  870 | 1.18e-11  5.58e-12  2.29e-11 | 5.25e-15  5.10e-15  2.07e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  875 | 1.30e-11  5.82e-12  2.21e-11 | 4.96e-15  5.49e-15  1.99e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  880 | 1.15e-11  5.19e-12  2.08e-11 | 4.45e-15  4.90e-15  1.91e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  885 | 1.04e-11  4.67e-12  1.98e-11 | 4.03e-15  4.25e-15  1.89e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.362e-03
  890 | 1.10e-11  4.75e-12  1.96e-11 | 3.93e-15  3.67e-15  1.85e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  895 | 9.59e-12  4.47e-12  1.88e-11 | 3.65e-15  3.54e-15  1.65e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  900 | 8.94e-12  4.21e-12  1.81e-11 | 3.53e-15  3.37e-15  1.49e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  905 | 9.54e-12  4.33e-12  1.75e-11 | 3.40e-15  3.71e-15  1.40e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  910 | 8.48e-12  4.00e-12  1.66e-11 | 3.03e-15  3.34e-15  1.36e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  915 | 8.01e-12  3.54e-12  1.59e-11 | 2.74e-15  2.88e-15  1.36e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  920 | 8.25e-12  3.66e-12  1.57e-11 | 2.65e-15  2.59e-15  1.33e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  925 | 7.35e-12  3.37e-12  1.52e-11 | 2.49e-15  2.40e-15  1.21e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  930 | 7.00e-12  3.28e-12  1.48e-11 | 2.41e-15  2.38e-15  1.08e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  935 | 7.15e-12  3.37e-12  1.44e-11 | 2.34e-15  2.52e-15  1.02e-14 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  940 | 6.56e-12  3.06e-12  1.37e-11 | 2.11e-15  2.31e-15  9.91e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  945 | 6.23e-12  2.84e-12  1.31e-11 | 1.90e-15  2.08e-15  9.97e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  950 | 6.38e-12  2.76e-12  1.29e-11 | 1.84e-15  1.82e-15  9.79e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.535 | 1.363e-03
  955 | 5.75e-12  2.68e-12  1.25e-11 | 1.74e-15  1.73e-15  8.92e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.534 | 1.363e-03
  960 | 5.45e-12  2.59e-12  1.23e-11 | 1.70e-15  1.71e-15  8.05e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.534 | 1.363e-03
  965 | 5.61e-12  2.61e-12  1.19e-11 | 1.66e-15  1.78e-15  7.56e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.534 | 1.363e-03
  970 | 5.20e-12  2.47e-12  1.13e-11 | 1.48e-15  1.66e-15  7.29e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.534 | 1.363e-03
  975 | 5.00e-12  2.26e-12  1.09e-11 | 1.39e-15  1.46e-15  7.41e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.534 | 1.363e-03
  980 | 5.03e-12  2.23e-12  1.06e-11 | 1.31e-15  1.34e-15  7.22e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.534 | 1.363e-03
  985 | 4.62e-12  2.13e-12  1.04e-11 | 1.26e-15  1.24e-15  6.63e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.534 | 1.363e-03
  990 | 4.33e-12  2.07e-12  1.01e-11 | 1.22e-15  1.24e-15  6.04e-15 | 6.56e-01 | 6.009e+00 | 7.0443e+01 | 3.9952e-02 | 1.534 | 1.363e-03
MHD Energy = 7.044298e+01

 NS = 768   NO. FOURIER MODES = 288   FTOLV = 1.000e-11   NITER = 4000

 ITER |    FSQR     FSQZ     FSQL    |    fsqr     fsqz      fsql   |   DELT   |  RAX(v=0) |    W_MHD   |   <BETA>   |  <M>  |  DELBSQ
------+------------------------------+------------------------------+----------+-----------+------------+------------+-------+----------
    1 | 7.49e-01  3.27e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 1.00e+00 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
    2 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 9.00e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
    3 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 8.10e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
    4 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 7.29e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
    5 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 6.56e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
    6 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 5.90e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
    7 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 5.31e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
    8 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 4.78e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
    9 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 4.30e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
   10 | 7.39e-01  1.55e+00  3.32e-04 | 1.96e-04  2.25e-03  1.90e-05 | 4.30e-01 | 6.009e+00 | 7.0445e+01 | 3.9947e-02 | 1.533 | 1.284e-02
   11 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 3.87e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
   12 | 6.18e-01  1.05e+00  3.69e-04 | 1.24e-04  1.43e-03  1.93e-05 | 3.87e-01 | 6.009e+00 | 7.0445e+01 | 3.9950e-02 | 1.533 | 1.300e-02
   15 | 5.92e-01  2.56e-01  5.96e-04 | 1.47e-06  1.29e-05  2.17e-05 | 3.14e-01 | 6.009e+00 | 7.0444e+01 | 3.9961e-02 | 1.533 | 1.734e-02
   20 | 5.06e-01  3.29e-01  4.84e-04 | 1.71e-05  2.03e-04  2.05e-05 | 2.54e-01 | 6.009e+00 | 7.0444e+01 | 3.9956e-02 | 1.533 | 1.501e-02
   25 | 5.04e-01  1.33e+00  2.45e-04 | 1.19e-04  1.81e-03  1.64e-05 | 2.29e-01 | 6.009e+00 | 7.0445e+01 | 3.9949e-02 | 1.533 | 1.144e-02
   30 | 1.40e-01  1.03e-01  1.76e-04 | 2.32e-06  3.58e-05  1.31e-05 | 2.06e-01 | 6.009e+00 | 7.0443e+01 | 3.9962e-02 | 1.533 | 9.149e-03
   35 | 8.41e-02  4.14e-02  9.96e-05 | 2.02e-06  2.68e-05  3.13e-06 | 2.06e-01 | 6.009e+00 | 7.0442e+01 | 3.9961e-02 | 1.533 | 5.644e-03
   40 | 4.50e-02  2.95e-02  5.10e-05 | 8.22e-07  1.00e-05  2.10e-07 | 2.06e-01 | 6.009e+00 | 7.0442e+01 | 3.9961e-02 | 1.538 | 4.526e-03
   45 | 1.91e-02  9.94e-03  2.47e-05 | 1.35e-07  2.00e-06  2.35e-07 | 2.06e-01 | 6.009e+00 | 7.0442e+01 | 3.9961e-02 | 1.539 | 2.926e-03
   50 | 1.22e-02  6.40e-03  1.54e-05 | 1.23e-07  1.77e-06  3.60e-07 | 2.06e-01 | 6.009e+00 | 7.0442e+01 | 3.9960e-02 | 1.539 | 2.355e-03
   55 | 3.96e-03  3.02e-03  5.84e-06 | 1.17e-07  1.62e-06  2.88e-07 | 2.00e-01 | 6.009e+00 | 7.0442e+01 | 3.9960e-02 | 1.540 | 1.760e-03
   60 | 5.47e-04  5.13e-04  1.68e-06 | 2.54e-08  3.61e-07  1.50e-07 | 2.00e-01 | 6.009e+00 | 7.0442e+01 | 3.9961e-02 | 1.540 | 1.362e-03
   65 | 8.32e-04  5.21e-04  1.66e-06 | 5.95e-09  8.14e-08  3.34e-08 | 2.00e-01 | 6.009e+00 | 7.0442e+01 | 3.9961e-02 | 1.540 | 1.321e-03
   70 | 1.76e-04  1.58e-04  6.39e-07 | 2.21e-09  2.46e-08  2.09e-09 | 2.00e-01 | 6.009e+00 | 7.0442e+01 | 3.9961e-02 | 1.540 | 1.142e-03
   75 | 1.79e-04  1.14e-04  3.86e-07 | 2.99e-09  4.00e-08  8.20e-09 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9961e-02 | 1.540 | 1.077e-03
   80 | 1.32e-04  9.26e-05  2.67e-07 | 2.67e-09  3.93e-08  8.22e-09 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9961e-02 | 1.540 | 1.058e-03
   85 | 5.04e-05  4.88e-05  2.02e-07 | 2.07e-09  3.01e-08  4.18e-09 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9961e-02 | 1.540 | 1.031e-03
   90 | 3.44e-05  3.58e-05  1.72e-07 | 1.62e-09  2.09e-08  1.57e-09 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9961e-02 | 1.540 | 1.017e-03
   95 | 1.94e-05  2.24e-05  1.17e-07 | 7.69e-10  1.05e-08  7.76e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.540 | 9.953e-04
  100 | 1.78e-05  1.44e-05  9.03e-08 | 3.41e-10  4.77e-09  8.66e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.540 | 9.725e-04
  105 | 1.53e-05  1.16e-05  7.76e-08 | 1.74e-10  2.22e-09  8.75e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.540 | 9.522e-04
  110 | 1.21e-05  9.87e-06  7.16e-08 | 7.35e-11  8.32e-10  7.65e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.540 | 9.341e-04
  115 | 1.04e-05  8.46e-06  6.70e-08 | 4.48e-11  2.69e-10  6.78e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.540 | 9.189e-04
  120 | 9.86e-06  7.55e-06  6.26e-08 | 3.48e-11  1.20e-10  6.22e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.540 | 9.046e-04
  125 | 9.41e-06  7.02e-06  5.95e-08 | 3.06e-11  8.89e-11  5.84e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.540 | 8.902e-04
  130 | 8.80e-06  6.60e-06  5.70e-08 | 2.90e-11  9.11e-11  5.54e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.540 | 8.752e-04
  135 | 8.12e-06  6.09e-06  5.47e-08 | 2.90e-11  1.02e-10  5.26e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.539 | 8.599e-04
  140 | 7.48e-06  5.52e-06  5.20e-08 | 2.79e-11  9.91e-11  4.96e-10 | 2.00e-01 | 6.009e+00 | 7.0441e+01 | 3.9962e-02 | 1.539 | 8.431e-04
  145 | 6.85e-06  4.98e-06  4.89e-08 | 2.68e-11  9.81e-11  4.65e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9962e-02 | 1.539 | 8.250e-04
  150 | 6.23e-06  4.47e-06  4.56e-08 | 2.55e-11  9.24e-11  4.33e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9962e-02 | 1.539 | 8.067e-04
  155 | 5.63e-06  3.97e-06  4.27e-08 | 2.27e-11  7.89e-11  3.99e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9962e-02 | 1.539 | 7.891e-04
  160 | 5.09e-06  3.51e-06  4.02e-08 | 2.05e-11  6.49e-11  3.61e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.539 | 7.724e-04
  165 | 4.60e-06  3.12e-06  3.82e-08 | 1.76e-11  5.18e-11  3.22e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.539 | 7.566e-04
  170 | 4.19e-06  2.79e-06  3.63e-08 | 1.55e-11  3.93e-11  2.86e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.538 | 7.416e-04
  175 | 3.87e-06  2.51e-06  3.44e-08 | 1.40e-11  3.06e-11  2.55e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.538 | 7.274e-04
  180 | 3.60e-06  2.29e-06  3.28e-08 | 1.24e-11  2.61e-11  2.26e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.538 | 7.141e-04
  185 | 3.34e-06  2.11e-06  3.11e-08 | 1.11e-11  2.26e-11  2.01e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.538 | 7.023e-04
  190 | 3.12e-06  1.97e-06  2.95e-08 | 9.90e-12  2.25e-11  1.79e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.538 | 6.919e-04
  195 | 2.96e-06  1.85e-06  2.78e-08 | 9.11e-12  2.22e-11  1.60e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.537 | 6.831e-04
  200 | 2.84e-06  1.74e-06  2.64e-08 | 8.22e-12  1.97e-11  1.43e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9963e-02 | 1.537 | 6.751e-04
  205 | 2.71e-06  1.66e-06  2.51e-08 | 7.60e-12  1.82e-11  1.28e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.537 | 6.677e-04
  210 | 2.59e-06  1.59e-06  2.38e-08 | 6.81e-12  1.57e-11  1.14e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.536 | 6.610e-04
  215 | 2.50e-06  1.53e-06  2.25e-08 | 6.11e-12  1.22e-11  1.02e-10 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.536 | 6.556e-04
  220 | 2.42e-06  1.47e-06  2.14e-08 | 5.35e-12  9.94e-12  9.16e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.536 | 6.516e-04
  225 | 2.34e-06  1.42e-06  2.04e-08 | 4.82e-12  7.18e-12  8.26e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.536 | 6.482e-04
  230 | 2.27e-06  1.38e-06  1.93e-08 | 4.38e-12  5.29e-12  7.49e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.535 | 6.455e-04
  235 | 2.22e-06  1.35e-06  1.84e-08 | 3.96e-12  4.57e-12  6.82e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.535 | 6.434e-04
  240 | 2.16e-06  1.32e-06  1.74e-08 | 3.69e-12  4.03e-12  6.23e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.535 | 6.416e-04
  245 | 2.12e-06  1.30e-06  1.65e-08 | 3.41e-12  4.02e-12  5.69e-11 | 2.00e-01 | 6.010e+00 | 7.0441e+01 | 3.9964e-02 | 1.534 | 6.400e-04
