need to flip theta definition of input boundary shape

 NS = 12   NO. FOURIER MODES = 72   FTOLV = 1.000e-09   NITER = 3000

 ITER |    FSQR     FSQZ     FSQL    |    fsqr     fsqz      fsql   |   DELT   |  RAX(v=0) |    W_MHD   |   <BETA>   |  <M>  |  DELBSQ
  100 | 4.32e-03  1.29e-03  9.55e-05 | 2.20e-06  1.34e-06  8.18e-07 | 5.25e-01 | 1.006e+00 | 3.9405e-01 | 0.0000e+00 | 2.009 | 0.000e+00
  105 | 1.44e-03  2.36e-03  9.14e-05 | 1.34e-06  1.70e-06  9.83e-07 | 5.25e-01 | 1.007e+00 | 3.9405e-01 | 0.0000e+00 | 2.028 | 0.000e+00
  110 | 2.17e-03  1.70e-03  5.37e-05 | 1.14e-06  1.51e-06  5.18e-07 | 5.25e-01 | 1.007e+00 | 3.9404e-01 | 0.0000e+00 | 2.030 | 0.000e+00
  115 | 1.18e-03  4.29e-04  1.64e-05 | 5.00e-07  4.46e-07  1.85e-07 | 5.25e-01 | 1.007e+00 | 3.9404e-01 | 0.0000e+00 | 2.020 | 0.000e+00

2*pi * a * -BPOL(vac) =   2.71e-05 MA       R * BTOR(vacuum) =   1.00e+00
     TOROIDAL CURRENT =   3.26e-17 MA       R * BTOR(plasma) =   1.00e+00
VACUUM PRESSURE TURNED ON AT  119 ITERATIONS

  120 | 3.51e+00  3.38e+00  5.60e-02 | 6.99e-03  1.20e-02  6.48e-04 | 5.25e-01 | 1.008e+00 | 4.1017e-01 | 0.0000e+00 | 2.022 | 7.826e-02
  125 | 1.78e+00  4.38e+00  3.09e-02 | 6.25e-03  2.00e-02  2.23e-04 | 5.25e-01 | 1.026e+00 | 3.9869e-01 | 0.0000e+00 | 2.022 | 9.599e-02
  130 | 2.26e-01  6.11e-01  1.47e-02 | 9.28e-04  3.61e-03  1.86e-04 | 5.25e-01 | 1.032e+00 | 3.9438e-01 | 0.0000e+00 | 2.017 | 1.098e-01
  135 | 4.11e-02  9.41e-02  3.23e-03 | 2.71e-04  7.30e-04  1.00e-04 | 5.09e-01 | 1.036e+00 | 3.9916e-01 | 0.0000e+00 | 1.594 | 7.661e-02
  140 | 4.77e-02  1.01e-01  1.49e-03 | 2.82e-04  9.32e-04  2.88e-05 | 5.09e-01 | 1.040e+00 | 3.9581e-01 | 0.0000e+00 | 1.594 | 5.968e-02
  145 | 1.02e+00  2.02e+00  7.77e-03 | 7.90e-03  2.65e-02  1.31e-04 | 4.95e-01 | 1.033e+00 | 3.9878e-01 | 0.0000e+00 | 1.595 | 1.119e-01
  150 | 2.72e-01  4.27e-01  2.49e-02 | 2.65e-03  6.95e-03  1.06e-03 | 4.95e-01 | 1.046e+00 | 3.9640e-01 | 0.0000e+00 | 1.597 | 9.967e-02
